,fname,mcmc_flag,unequal_edges,one_x_offset_init,one_amplitude_init,two_amplitude_init,two_x_offset_init,one_x_offset_fitted,one_amplitude_fitted,two_amplitude_fitted,two_x_offset_fitted
0,C2doubles00051,True,False,-1.45199995893e-06,0.968834655293,0.968834655293,-9.67999972623e-07,-1.40971425321e-06,0.925282726377,1.05236548299,-1.2940728347e-06
0,C2doubles00057,True,False,7.2199997958e-07,0.968834655293,0.968834655293,1.8419999479e-06,7.7322461093e-07,0.898711383201,1.10716849029,1.64240743356e-06
0,C2doubles00060,False,False,3.05999991346e-07,0.968834655293,0.968834655293,2.22999993693e-06,2.51841116984e-07,0.964225348748,0.840172407772,2.22094261446e-06
0,C2doubles00121,False,False,-3.73999989423e-07,0.968834655293,0.968834655293,2.26599993591e-06,-4.05996691359e-07,0.89719167613,0.898530447932,2.37799901808e-06
0,C2doubles00134,False,False,-1.7289999511e-06,0.968834655293,0.968834655293,2.80499992067e-06,-1.76059777211e-06,0.817070101184,0.75439726044,2.78367093548e-06
0,C2doubles00140,True,False,2.36599993308e-06,0.968834655293,0.968834655293,2.80999992053e-06,2.43687452155e-06,0.804143401791,1.05735075675,2.56161066196e-06
0,C2doubles00216,False,False,-1.17299996683e-06,0.968834655293,0.968834655293,1.16299996711e-06,-1.24484504505e-06,0.759473219635,0.924179846192,1.12920195142e-06
0,C2doubles00242,True,False,-1.88199994677e-06,0.968834655293,0.968834655293,-1.25599996448e-06,-1.85695789995e-06,0.988940347498,0.824676468838,-1.45454780349e-06
0,C2doubles00265,False,False,-3.16999991035e-07,0.968834655293,0.968834655293,1.02699997095e-06,-4.26368369625e-07,0.989412353356,0.867339948141,1.00127364539e-06
0,C2doubles00267,True,False,-2.02399994276e-06,0.968834655293,0.968834655293,-8.15999976922e-07,-1.83847842674e-06,0.806929986356,0.802682951402,-6.71156548843e-07
0,C2doubles00451,True,False,-2.52999992845e-06,0.968834655293,0.968834655293,-2.17999993835e-06,-2.46786908449e-06,0.74694606197,1.1768840118,-2.46110072921e-06
0,C2doubles00542,False,False,-2.99299991535e-06,0.968834655293,0.968834655293,1.89899994629e-06,-3.02399994849e-06,0.849681129337,1.02625268104,1.84017755919e-06
0,C2doubles00595,False,False,-3.42199990322e-06,0.968834655293,0.968834655293,1.41399996001e-06,-3.55413470161e-06,0.87284163523,0.814914898953,1.36423339975e-06
0,C2doubles00606,True,False,1.1739999668e-06,0.968834655293,0.968834655293,2.52399992862e-06,1.21286083534e-06,0.972740231217,1.0115895007,2.37984996872e-06
0,C2doubles00655,False,False,3.04999991374e-07,0.968834655293,0.968834655293,2.5989999265e-06,2.51220838942e-07,0.739799686347,1.16973763618,2.69548521164e-06
0,C2doubles00676,True,False,-2.34599993365e-06,0.968834655293,0.968834655293,-9.33999973585e-07,-2.27550313874e-06,0.819089940618,1.05601139665,-1.39919646111e-06
0,C2doubles00682,True,False,-2.46199993037e-06,0.968834655293,0.968834655293,-1.69599995203e-06,-2.43639773297e-06,0.880963095355,1.07234280494,-2.14665902465e-06
0,C2doubles00705,False,False,-1.32199996261e-06,0.968834655293,0.968834655293,6.01999982974e-07,-1.38805933777e-06,1.04639827139,0.866316194659,5.31100892457e-07
0,C2doubles00794,False,False,-1.69599995203e-06,0.968834655293,0.968834655293,6.84999980627e-07,-1.79735349258e-06,0.831955696049,1.04116918922,5.86300136049e-07
0,C2doubles00805,False,False,-3.10999991204e-07,0.968834655293,0.968834655293,2.98899991547e-06,-3.7898282265e-07,1.06708436277,1.00533985702,2.89811112664e-06
0,C2doubles00847,False,False,-3.34999990526e-07,0.968834655293,0.968834655293,1.15399996736e-06,-3.94243595579e-07,0.904278743446,1.00375785396,1.10506265909e-06
0,C2doubles00956,False,False,-2.82299992016e-06,0.968834655293,0.968834655293,1.90099994624e-06,-2.81999795158e-06,0.797609516999,0.926021656097,1.82033792906e-06
0,C2doubles00974,True,False,-2.24199993659e-06,0.968834655293,0.968834655293,-1.49399995775e-06,-2.18328682108e-06,0.807574362105,1.23751231194,-1.58999989915e-06
0,C2doubles00981,True,False,9.49999973132e-07,0.968834655293,0.968834655293,1.81599994864e-06,9.87346515152e-07,1.18613102839,0.838855382815,1.51487367171e-06
0,C2doubles00999,False,False,-4.36899987644e-06,0.968834655293,0.968834655293,-5.5899998419e-07,-4.39237932177e-06,0.95542046658,1.0357299461,-5.59376809364e-07
0,C2doubles01011,False,False,-2.08099994115e-06,0.968834655293,0.968834655293,1.40699996021e-06,-2.11959208532e-06,1.10592780677,1.01416270214,1.40975893272e-06
0,C2doubles01075,False,False,-1.76199995017e-06,0.968834655293,0.968834655293,2.90199991793e-06,-1.85549189047e-06,0.840011900697,0.785146918158,2.8429314473e-06
0,C2doubles01271,False,False,-1.75899995025e-06,0.968834655293,0.968834655293,2.40299993204e-06,-1.77759824234e-06,1.06262402353,0.703986882385,2.3550781816e-06
0,C2doubles01307,False,False,-3.99499988701e-06,0.968834655293,0.968834655293,-5.18999985322e-07,-4.12448959593e-06,0.7531186396,0.735427876495,-5.7501576711e-07
